line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
157,That would make a nice cane.,28,6,positive,0.4215,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.5996506778849288,1
158,Up we go.,9,3,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
159,Might be too big.,17,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6248724690522254,4
160,This is one stubborn branch.,28,5,negative,-0.4019,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6249448468599667,4
161,Youre not getting the,21,4,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6803366957682051,1
163,Just a scarecrow!,17,3,negative,-0.2714,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6248379798116143,4
164,I was afraid you were,21,5,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6249339016795669,2
165,But howre you standing,22,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6247490150132881,4
166,Youre heads a turnip.,21,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.43256673409125557,0
167,"Ive always hated turnips,",25,4,negative,-0.6369,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6876284055058793,2
168,At least youre not,18,4,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6780090578429434,1
169,So long.,8,2,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6247030906689008,2
170,Its too cold.,13,3,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6247821101044372,2
171,And I can still see the town.,29,7,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.718997150741956,4
172,Go away! Quit following me!,27,5,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.7251202983669441,4
173,"Theres no need to thank me,",27,6,positive,0.0772,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.5133169121043945,6
174,Im sure you have some,21,5,positive,0.3182,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6249374800484954,2
175,and Ive had more than enough,28,6,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6882320443957062,2
176,"So, just go find some",21,5,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6248762772024259,3
177,"Thank you, this cane is perfect,",32,6,positive,0.7351,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.4978317734173007,1
178,If youd like to do me,21,6,positive,0.3612,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6248104181638411,4
179,you could run off and,21,5,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6891117285383804,3
180,I seem to have become,21,5,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6852811779808732,4
181,A battleship!,13,2,negative,-0.1007,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
183,Why do you get so,17,5,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.624973866565622,1
184,"Im fatter than ever, yet the",28,6,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6891987620728275,1
185,Someones got a fire going.,26,5,negative,-0.34,0,"right, look, please, hes, help, fire, give, one, yes, take",0.3079050628626738,0
186,You turnip-head!,16,3,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6891333635996459,4
187,That is not what I meant when,29,7,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
188,Look at that. They,18,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6249704158605615,4
189,Is that the way in?,19,5,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6249242804677556,3
190,Slow down!,10,2,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
191,For heavens sake.,17,3,positive,0.4019,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
192,Make up your mind. Are you,26,6,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6878990720926281,1
193,"Oh, my shawl!",13,3,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6164078050428337,3
194,Its nice and warm in,20,5,positive,0.5719,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6849557599988759,1
195,"Oh, my shawl, thank you.",24,5,positive,0.3612,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6782623805836713,1
196,Im sure Howl wont eat the heart,31,7,positive,0.3182,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.7640271411008045,2
197,Its been a pleasure meeting you.,32,6,positive,0.5719,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
198,Even if you are my least,24,6,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6825379567045237,1
199,"Take care, Turnip-head.",23,4,positive,0.4939,0,"right, look, please, hes, help, fire, give, one, yes, take",0.7494842131154527,4
200,There we go.,12,3,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
201,What a dump.,12,3,negative,-0.3818,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6247392822530541,3
202,"When I think castle,",20,4,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6887847039023463,2
203,"Well, one nice thing about getting",34,6,positive,0.5994,0,"right, look, please, hes, help, fire, give, one, yes, take",0.7174252874754709,4
204,"I dont envy you, lady.",22,5,positive,0.2057,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6842756906501218,3
205,Curses are tough. Youre gonna have a,36,7,negative,-0.128,0,"right, look, please, hes, help, fire, give, one, yes, take",0.43713608756481437,0
206,The fire spoke!,15,3,negative,-0.4003,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6249489888425033,4
207,Let me guess. The curse wont,28,6,negative,-0.5423,0,"right, look, please, hes, help, fire, give, one, yes, take",0.4424465333766003,0
208,Are you Howl?,13,3,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6249905522181544,2
209,"No, Im an extremely powerful",28,5,positive,0.2247,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6890866541122092,2
210,I just like to do that,22,6,positive,0.3612,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
211,"A fire demon. Well, then you",28,6,negative,-0.0772,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6872939859489436,4
212,"Maybe, maybe not.",17,3,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.25,0
213,"Listen, if you can find a way",29,7,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6891307211695172,3
214,then Ill break the spell,24,5,negative,-0.4215,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.7244383628332016,1
215,"If youre a demon, how do",24,6,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.6502675808316518,1
216,You promise to help,19,4,positive,0.6124,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6249593660107048,4
217,"I dont know, lady. Demons",25,5,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.4610157078901727,5
218,Then go find someone else.,26,5,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.7252277746038891,3
219,Come on! You should,19,4,neutral,0.0,3,"come, cant, calcifer, dont, good, going, want, sorry, lady, whats",0.6249801820363158,3
220,That spell keeps me,19,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.4041678616254699,0
221,and Howl treats me,18,4,neutral,0.0,1,"howl, sophie, thats, ive, think, theres, got, sure, time, afraid",0.6249905522181544,2
222,It burns me up. You gotta keep,30,7,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6249312430294528,4
223,keep the castle moving.,23,4,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.5134198332563352,4
224,Come on! You ever,17,4,neutral,0.0,2,"youre, get, know, thank, ill, markl, back, tell, never, need",0.437830353629764,5
225,If you can figure out how to,28,7,neutral,0.0,0,"right, look, please, hes, help, fire, give, one, yes, take",0.6247193720012099,4
