line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
45,"A poison within him goaded him on,",34,7,negative,-0.5423,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.3970912135895929,5
46,"...drawing evil as he ran,",26,5,negative,-0.6597,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
47,Prince Ashitaka...,18,2,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249844193068635,3
48,show us your right arm.,23,5,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.7251299565402051,1
49,Oracle!,7,1,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248689909689938,1
50,"Ashitaka, are you",17,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249844193068635,3
51,Yes. I was resolved,19,4,positive,0.5267,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.624874379620429,2
52,The poison will seep into,25,5,negative,-0.5423,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6247924864910492,1
53,Can nothing be done?!,21,4,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.4076781830101363,6
54,He fought for the women,23,5,negative,-0.3182,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6248872659220107,2
55,To simply wait for death...,27,5,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.5101143112665129,5
56,We cannot change our fate.,26,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6889050728031044,3
57,But we can rise to meet it.,27,7,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6247783502385771,3
58,Look.,5,1,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249655990556803,0
59,This was deep in the boars body.,32,7,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.7247163466333276,2
60,His suffering was terrible.,27,4,negative,-0.7351,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.624729868912921,0
61,The iron shattered his bones,28,5,negative,-0.4767,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7242928508262573,0
62,What else could have,20,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248543377165796,1
63,Something sinister waits,24,3,negative,-0.5994,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
64,If you journey there and,24,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.620732883482965,3
65,you might find,14,3,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248700468415104,1
66,More than 500 years have passed...,34,6,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
67,since the Emperor,17,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248613478476606,3
68,Now we hear how his power fades...,34,7,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6889439471410831,3
69,and the fangs,13,3,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6246221798067033,1
70,But the blood of our tribe,26,6,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6887046508911732,3
71,"And now, bitter fate...",23,4,negative,-0.4215,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6889765718699461,3
72,must journey far to the west.,29,6,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.5917150766494701,0
73,The Law forbids us,18,4,negative,-0.3182,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
74,- Ashitaka.,11,1,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249844193068635,3
75,I dont care.,12,3,negative,-0.3875,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6834297029607751,0
76,Your jewel dagger.,18,3,positive,0.3612,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
77,It will protect you.,20,4,positive,0.3818,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6247162126356289,3
78,Youll always be in my heart.,28,6,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6889386380402042,2
79,"And you in mine, Kaya.",22,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249026454304152,3
80,Fighting?,9,1,negative,-0.3612,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248510183096353,3
81,Head them off!,14,3,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249494476303976,1
82,"Theres one, get him!",20,4,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.5305902330695812,2
83,His head is mine!,17,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.411814454393234,4
84,Stop!,5,1,negative,-0.3595,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249636046075172,3
85,My arm!,7,2,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248094351790422,1
86,Dont let him get away.,22,5,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.5521132415411854,0
87,Stay back. Let me pass!,23,5,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7477201700444933,0
88,A demon!,8,2,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248852678592383,1
89,The mark is getting darker.,27,5,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6246626280509702,0
90,This gruel tastes like hot water.,33,6,positive,0.3612,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.689042594205537,0
91,There he is!,12,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
92,Is this enough?,15,3,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6247603406667385,2
93,This isnt money.,16,3,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6841039033717993,0
94,Give me back my rice!,21,5,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.4583957279027694,4
95,"Here, let me take a look.",25,6,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.5044797712098765,0
96,"Woman, this is pure gold!",25,5,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6247816619955331,2
97,If its coins,12,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
98,Give me this.,13,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249628572359281,3
99,"Listen, is there",16,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248765630829921,3
101,"Im a simple priest, but Id say",30,7,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248191167279448,1
102,"Hey, wait!",10,2,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249532928591672,1
103,"Thats mine, give it back!",25,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.49332134967166297,3
104,"Wait, dont be in such a hurry.",30,7,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.7145468687168969,1
105,No need to thank me.,20,5,positive,0.0772,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6888717639536475,3
106,I saw how you dealt,19,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248361346180212,3
107,You fight like one possessed.,29,5,neutral,-0.0258,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.689208500092959,2
108,You see them too?,17,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249118920100621,0
109,Hearts have grown hard,22,4,negative,-0.1027,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248591539954136,3
110,Theyll rob you in your sleep.,29,6,negative,-0.5574,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6890438734596794,2
111,So the boar became a demon...,29,6,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.5339447171533795,6
112,"I followed its tracks,",22,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
113,Im not surprised.,17,3,negative,-0.1695,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
114,Look around you.,16,3,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249655990556803,0
115,This used to be,15,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248367180462938,0
116,"There was a flood, maybe,",25,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
117,The land teems with bitter ghosts...,36,6,negative,-0.4215,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.40600333736461625,4
118,"...dead from war, sick or starved",33,6,negative,-0.8957,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249346167010053,3
119,"A curse, you say? This world is a curse.",40,9,negative,-0.7906,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.7119922520104075,1
120,"Ah, this is good!",17,4,positive,0.4926,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6248936978161826,2
121,I shouldnt have gotten into,27,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
122,You helped me escape.,21,4,positive,0.1779,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6889811035347082,1
123,Give me your bowl.,18,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6877735180958972,3
124,Everyone dies.,14,2,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6247718684778236,1
125,"Some now, some later.",21,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
126,"Hmm, an elegant bowl.",21,4,positive,0.4767,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6247328223977794,3
127,You remind me of,16,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
128,A brave people,14,3,positive,0.5267,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6247693620295026,0
129,who used stone arrowheads,25,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248367180462938,0
130,The trick is to,15,4,negative,-0.0516,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6247879459068849,3
131,Or so my master used to say.,28,7,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.5249191187395447,5
132,"Eat, my boy. Its your rice.",27,6,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.7248737972946661,2
133,Look at this.,13,3,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249655990556803,0
134,What is it?,11,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
135,It was in the body of the giant boar.,37,9,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.7247063790770711,2
136,This is what killed him.,24,5,negative,-0.6705,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6248256057157902,2
137,"Far to the west,",16,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6890521670692424,0
138,is a forest,11,3,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6249596356089524,2
139,- The forest of the Deer God.,29,6,positive,0.2732,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.7251537632771817,2
140,They say the beasts there,25,5,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6879402680983767,1
141,I knew hed go...,16,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6248340994010382,3
142,Its not far now.,16,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248326262691236,0
143,Theyre coming.,14,2,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6891838592889777,2
144,The wolves!,11,2,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.624930000562233,0
145,Calm the oxen. Dont rush.,25,5,positive,0.3182,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.7252940072298859,3
146,Keep your powder dry!,21,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249034605046957,1
147,Wait until theyre close.,24,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.5289231883202646,6
148,"Number One, fire!",17,3,negative,-0.3382,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.5320190364865574,3
149,"Number Two, fire!",17,3,negative,-0.3382,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.7173026924796587,3
150,That was too easy.,18,4,positive,0.4404,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6247396719047684,3
151,Those were just the pups.,25,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
152,Its Moro.,9,2,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249104929914141,3
153,"Come on, Moro!",14,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6887964857960105,3
154,Got her!,8,2,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6248793129558903,2
155,Shes immortal.,14,2,positive,0.25,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249482982988901,0
156,She did some real damage.,25,5,negative,-0.4939,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
157,Lets get going.,15,3,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7248485148870933,0
158,What about those who fell?,26,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
159,Form ranks and move out.,24,5,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248345598475574,1
160,Hes breathing.,14,2,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.624940100246196,2
161,Hang on!,8,2,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248918101702449,0
162,My name is Ashitaka!,20,4,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6863546332898515,3
163,Are you ancient gods,20,4,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6891337713805924,2
164,Leave!,6,1,negative,-0.126,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248733463003097,1
165,"A kodama? Are they here, too?",29,6,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
166,Dont move. Youre hurt.,22,4,positive,0.4168,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.742622491108983,1
167,They wont harm you.,19,4,positive,0.431,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6249058995294019,3
168,Theyll bring the Deer God.,26,5,positive,0.2732,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.7477388509204372,2
169,The Deer God? The giant wolf?,29,6,positive,0.3527,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.5717212932791848,2
170,"No, far bigger. The mother of all beasts.",41,8,negative,-0.296,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7130384687529434,0
171,Its gone!,9,2,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248617937677376,0
172,Yakuls not afraid.,18,3,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6248335545790465,2
173,Please let us pass,18,4,positive,0.3182,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7247100315301678,0
174,Lets go back. Please!,21,4,positive,0.3802,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7222875131844834,0
175,Theres a trail across the river.,32,6,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6881902478614317,2
176,The currents too strong to cross.,33,6,positive,0.5106,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
177,"If we dont get help soon,",25,6,negative,-0.3089,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.7471830619835813,0
178,Are you guiding us,18,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6246607953431405,1
179,"Sir, these sprites",18,3,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249393112819088,1
180,There are more of them!,23,5,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
181,What a magnificent tree.,24,4,positive,0.5994,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
182,That girl and the wolves...,27,5,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.40808489250125884,5
183,"Were getting in deeper, sir.",28,5,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.4303717848260911,5
184,"Yes, lets take a rest.",22,5,positive,0.4019,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.421129737406179,4
185,Footprints.,11,1,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
186,Three toes... still fresh.,26,4,positive,0.3182,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6249439880153025,2
187,"Whats wrong, sir?",17,3,negative,-0.4767,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.4652689436476021,6
188,Are you all right?,18,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249210065805533,1
189,I told you!,11,3,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6247923474071676,0
190,Did you see something?,22,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6249118920100621,0
191,"No, forget it.",14,3,negative,-0.4767,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.624752230282762,3
192,Hang on a little longer.,24,5,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.3994659559146338,4
193,Im sorry.,9,2,negative,-0.0772,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6248530279043226,1
194,Its gone.,9,2,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6248617937677376,0
195,What is this? I feel much stronger.,35,7,positive,0.3818,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6833491476783188,3
196,Hey! It doesnt hurt.,20,4,positive,0.471,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.4184107442316189,6
197,"Im cured! No, its broken.",25,5,negative,-0.68,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
198,"Sir, youre a genius.",20,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6891227670086268,1
199,- Its a castle.,15,3,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
200,They melt sand into iron.,25,5,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6880199602852968,0
201,Hey!,4,1,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
202,- Someones coming from the woods!,33,5,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.6890129706938896,2
203,"Its me, Koroku the ox-driver!",29,6,neutral,0.0,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.624868172568613,2
204,"Its true, hes crossing the lake!",32,6,positive,0.4753,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.688119470391867,2
205,Whats all this noise?,21,4,neutral,0.0,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6209971233055108,1
206,Korokus back from the dead!,27,5,negative,-0.68,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.6714970073665485,3
207,What?,5,1,neutral,0.0,0,"ashitaka, stop, give, yakul, come, thank, even, would, life, tribe",0.25,4
208,Youre not a ghost.,18,4,positive,0.2411,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6249604358432216,1
209,- Where are the others?,23,4,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6247414672991688,0
210,Only we were saved.,19,4,positive,0.4215,2,"eboshi, lady, youre, wait, head, cant, man, kill, sir, ill",0.6246365711426561,1
211,The guards never get killed.,28,5,positive,0.5559,3,"god, san, deer, forest, theyre, still, hes, eat, boar, bring",0.5447100782761135,2
212,Step aside.,11,2,neutral,0.0,1,"dont, look, get, humans, okkoto, shes, help, stay, let, live",0.6891477778161301,0
