line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
33,Down by the rocks.,18,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
34,"Im sorry, but you cant",22,5,neutral,-0.0387,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.722795555483953,1
35,Heavens no! This is pure sea water.,35,7,positive,0.2003,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.5624824739502329,4
36,As long as,10,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6644063660049226,1
37,Good day!,9,2,positive,0.4926,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6665253486277573,2
38,This is very bad.,17,4,negative,-0.5849,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6660600926697026,3
39,What a creepy guy.,18,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
40,But dont you say that,21,5,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6663874833286577,3
41,I wont.,7,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6657369648585184,3
42,Are you taking,14,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
43,Wont the teacher complain?,26,4,positive,0.2755,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.4337347797392598,0
44,"Dont worry,",11,2,positive,0.3412,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7220034973015352,3
45,Shes cute!,10,2,positive,0.5093,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.47179715294947594,5
46,Theyre using the dry dock.,26,5,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7222091534620227,3
47,"Here, eat this",14,3,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6658456014361266,3
48,Maybe shes hungry.,18,3,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6662678817476121,3
49,Want some?,10,2,positive,0.0772,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6662418078755316,1
50,"Hey, my cut is gone!",20,5,negative,-0.3382,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.436732512128352,4
51,Im going to call her Ponyo.,27,6,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.49348582376218786,5
52,Shes really special!,20,3,positive,0.5081,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6662678817476121,3
53,She fixed my cut.,17,4,negative,-0.2732,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6657464027757846,2
54,Want some ham?,14,3,positive,0.0772,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7235015761425904,1
55,"- Ponyo likes ham, Lisa!",24,4,positive,0.4753,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7531355882251041,1
56,Oh no...,8,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
57,Disgusting!,11,1,negative,-0.5707,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
58,"Hurry, Lisa!",12,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7183672214762895,1
59,Such filth! Intolerable!,24,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
60,Good morning!,13,2,positive,0.4926,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7227849839423072,2
61,"Look, Ponyo.",12,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7207431949158962,1
62,- Ill drop you here.,20,4,negative,-0.5994,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6663147145964057,3
63,Have fun.,9,2,positive,0.5106,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6655461825658058,2
64,See you.,8,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6663195805211961,2
65,Morning.,8,1,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6661835805895842,2
66,Could you get,13,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.708933163372054,2
67,"Good morning, Sosuke.",21,3,positive,0.4404,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.594528012977637,2
68,"Im busy, Yoshie.",16,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.436271300992836,4
70,"Hello, Sosuke.",14,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7184111989729959,1
71,"Cant talk now, Toki.",20,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7231200616898401,1
72,Maybe the teacher,17,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6654301762762582,2
73,I know!,7,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6660600567387859,3
74,Wait here.,10,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6658883499734827,3
75,What if a cat comes?,20,5,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6659516453206663,2
76,"Stay here, Ill be right back.",29,6,negative,-0.4215,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6197446545505619,3
77,See you later.,14,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7225314889164922,2
78,Its all right.,14,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664364860456579,2
79,"Okay, thanks. Bye-bye.",22,4,positive,0.5859,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7411611941394795,2
80,"Good morning, teacher.",22,3,positive,0.4404,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7544247675327229,2
81,Hello Sosuke.,13,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7184111989729959,1
82,How are you?,12,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
83,- Sosuke!,9,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
84,Like my dress?,14,3,positive,0.3612,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
85,Oh...,5,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
86,"Lets play, Sosuke!",18,3,positive,0.4003,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.4827638149126062,5
87,Not now. Im busy.,17,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6651231392959646,1
88,How come?,9,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6663942807069066,3
89,"- I told you, Im busy.",22,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6651231392959646,1
90,Yeah!,5,1,positive,0.3595,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
91,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
92,Sosuke!,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
93,Kumiko...,9,1,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.665355548423789,2
94,Whats that?,11,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6658096361755713,3
95,Youre not supposed to,21,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7220031162384128,1
96,But these trees,15,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
97,Show me.,8,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6654652249591202,2
98,"Oh, a goldfish.",15,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.666272664770826,2
99,Its not a goldfish.,19,4,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.666272664770826,2
100,Ponyo? I want to see!,21,5,positive,0.1511,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.5129195893640592,4
101,Promise not to tell?,20,4,positive,0.3182,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.72300439205198,3
102,I promise.,10,2,positive,0.3182,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6659316393385498,3
103,Isnt she cute?,14,3,negative,-0.357,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7218878728431356,1
104,It looks fat.,13,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6641692956402786,1
105,Its Kumikos fault.,18,3,negative,-0.4019,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6657496991243119,3
106,Ill give you,12,3,negative,-0.4215,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7226278621411794,3
107,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
108,You scared me.,14,3,negative,-0.4404,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
109,"Why, how odd.",13,3,negative,-0.3182,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
110,But hes supposed,16,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7220242439817063,1
111,I must be hearing things.,25,5,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.666214657068236,3
112,"Here I am, Yoshie.",18,4,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.665775385029045,2
113,I knew I heard your voice.,26,6,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
114,Do I have a secret?,19,5,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6270730839922019,3
115,Yes!,4,1,positive,0.4574,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.666370171431035,2
116,Bingo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
117,"Okay, what color is my secret?",30,6,positive,0.2263,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7434721304285241,2
118,- Red!,6,1,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6661817659395276,2
119,Good guess.,11,2,positive,0.4404,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6665253486277573,2
120,Howd you know?,14,3,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6660600567387859,3
121,Show us.,8,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6654652249591202,2
122,All right.,10,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664364860456579,2
123,"Oh, how pretty!",15,3,positive,0.5411,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6655899369083259,2
124,Very cute!,10,2,positive,0.5551,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6650588065728025,1
125,Her name is Ponyo.,18,4,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.5085145499610948,4
126,She loves ham,13,3,positive,0.5719,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.4441907550324131,4
127,"I cut my thumb,",15,4,negative,-0.2732,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6657464027757846,2
128,I wonder if shed,16,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
129,We could run around,19,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.44526074185567205,5
130,"Well, Id have",13,3,positive,0.2732,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
131,Can I take a look?,18,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7230462085667064,1
132,"Sure, Toki.",11,2,positive,0.3182,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7232560684869597,1
133,"Heavens, it has a face!",23,5,positive,0.4574,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6648748620523196,1
134,Put it back,11,3,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7221667381151256,3
135,"Youre so superstitious, Toki.",29,4,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7232102485417794,1
136,Thats what,10,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6664389906425201,3
137,Fish like that are bad luck.,28,6,positive,0.25,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.5369612094013175,0
138,The tsunami! Its here!,22,4,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6657375115302335,3
139,The tsunami is here!,20,4,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6657375115302335,3
140,"Whats wrong, Toki?",18,3,negative,-0.4767,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.5604429223050518,5
141,Just look at my clothes!,24,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7207424536860968,1
142,Sosuke!,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
143,Sosuke!,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
144,Sosuke!,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
145,Come back here and apologize!,29,5,positive,0.1759,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7235250488899565,3
146,"Dont worry, Ill protect you.",28,5,positive,0.3724,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7758503953517414,3
147,Sosuke.,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
148,Sosuke.,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
149,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
150,Ponyo. Sosuke.,14,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.723769419115358,1
151,Ponyo... loves...,17,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.5048196484631938,4
152,...Sosuke!,10,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
153,I love you too.,15,4,positive,0.6369,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6662588929243592,1
154,Ponyo loves Sosuke!,19,3,positive,0.6114,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.46742011092004787,4
155,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
156,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
157,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
158,Sosuke!,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
159,Ponyo!,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6666114562962908,1
160,"Listen, Sosuke.",15,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7183071468656484,1
161,It just cant be helped.,23,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6660583125124698,1
162,Ponyo was born in the sea.,26,6,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.4914025710380733,4
163,"She went back home,",19,4,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7543397973121192,3
164,"Anyway, lets hope",17,3,positive,0.4404,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7545150982860535,3
165,One lick?,9,2,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6660278514696958,3
166,"Hurry, its melting!",19,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6646841777322982,1
167,Not bad!,8,2,positive,0.484,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6660600926697026,3
168,Cheer up.,9,2,positive,0.5106,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6647848388114768,3
169,Hell be disappointed,20,3,negative,-0.8271,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
170,"No more ocean today, okay?",26,5,neutral,-0.0094,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7215310015801797,2
171,Sosuke?,7,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6665868389121591,1
172,Time to come inside.,20,4,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7223293214423586,3
173,Do you think this bucket,24,5,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6659933856025465,2
174,Theres only one way,19,4,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.5355529145266489,5
175,"Can you get that, Sosuke?",25,5,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.45623233608885266,4
176,Hello?,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6659763652053013,1
177,"Yes, its me.",12,3,positive,0.4019,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.666370171431035,2
178,"Yes, Im fine.",13,3,positive,0.5423,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7231440705316803,2
179,I cant get back tonight.,24,5,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.5356393251588197,5
180,Okay. Heres Lisa.,17,3,positive,0.2263,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.5850868540689623,2
181,Koichi? Yes...,14,2,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7234092729873501,2
182,Cant you get out of it?,23,6,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.4236914326715143,4
183,Fine... leave your wife,23,4,negative,-0.0516,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7139692410611698,2
184,I give up!,10,3,neutral,0.0,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6655383048676995,3
185,Why bother?,11,2,negative,-0.34,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.6656552730708016,3
186,"Cmon Sosuke,",12,2,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7155348998786822,1
187,I want to eat here.,19,5,positive,0.0772,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.44908500054927264,5
188,There he is!,12,3,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
189,"Turn off the lights, Lisa.",26,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7261267385175085,1
190,Its Sosuke! Hes a genius.,25,5,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.719313024351026,1
191,Your wife must be upset.,24,5,negative,-0.3818,1,"shes, dont, fish, thats, come, thank, lets, going, ill, hot",0.7422483059340226,3
192,He says hes sorry.,18,4,negative,-0.0772,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.7387312171565376,1
193,J...,4,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
194,JE...,5,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
195,JER...,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6654964061972974,1
196,JERK,4,1,negative,-0.34,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
197,J...,4,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
198,JE...,5,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
199,JER...,6,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.6654964061972974,1
200,JERK,4,1,negative,-0.34,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
201,JERK!,5,1,negative,-0.4003,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
202,JERK!!,6,1,negative,-0.4559,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
203,JERK!!!,7,1,negative,-0.5067,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
204,JERK!!!!,8,1,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
205,JERK!!!!!,9,1,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6664718779818369,2
206,He says he loves you!,21,5,positive,0.6114,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.7154222487174394,2
207,Lots and lots!,14,3,neutral,0.0,2,"good, right, jerk, okay, sea, thanks, see, yes, koichi, shipshape",0.6655441872004576,2
208,J...,4,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
209,JE...,5,1,neutral,0.0,0,"ponyo, sosuke, lisa, look, little, love, want, ham, human, girl",0.3333333333333333,6
